is_dater_male,dater_age,dated_age,age_difference,dater_race,dated_race,are_same_race,same_race_importance_for_dater,same_religion_importance_for_dater,attractiveness_importance_for_dated,sincerity_importance_for_dated,intelligence_importance_for_dated,humor_importance_for_dated,ambition_importance_for_dated,shared_interests_importance_for_dated,attractiveness_score_of_dater_from_dated,sincerity_score_of_dater_from_dated,intelligence_score_of_dater_from_dated,humor_score_of_dater_from_dated,ambition_score_of_dater_from_dated,shared_interests_score_of_dater_from_dated,attractiveness_importance_for_dater,sincerity_importance_for_dater,intelligence_importance_for_dater,humor_importance_for_dater,ambition_importance_for_dater,shared_interests_importance_for_dater,self_reported_attractiveness_of_dater,self_reported_sincerity_of_dater,self_reported_intelligence_of_dater,self_reported_humor_of_dater,self_reported_ambition_of_dater,reported_attractiveness_of_dated_from_dater,reported_sincerity_of_dated_from_dater,reported_intelligence_of_dated_from_dater,reported_humor_of_dated_from_dater,reported_ambition_of_dated_from_dater,reported_shared_interests_of_dated_from_dater,dater_interest_in_sports,dater_interest_in_tvsports,dater_interest_in_exercise,dater_interest_in_dining,dater_interest_in_museums,dater_interest_in_art,dater_interest_in_hiking,dater_interest_in_gaming,dater_interest_in_clubbing,dater_interest_in_reading,dater_interest_in_tv,dater_interest_in_theater,dater_interest_in_movies,dater_interest_in_concerts,dater_interest_in_music,dater_interest_in_shopping,dater_interest_in_yoga,interests_correlation,expected_satisfaction_of_dater,expected_number_of_likes_of_dater_from_20_people,expected_number_of_dates_for_dater,dater_liked_dated,probability_dated_wants_to_date,already_met_before,dater_wants_to_date,dated_wants_to_date,is_match
False,26,22,4,other,caucasian,False,1.0,1.0,60.0,0.0,0.0,40.0,0.0,0.0,8.0,8.0,10.0,7.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,0.03,6.0,15,1,10.0,5.0,True,True,True,1
False,26,22,4,other,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,19.0,18.0,19.0,18.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,5.0,10.0,10.0,6.0,6.0,6.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,0.68,6.0,15,1,8.0,5.0,True,True,True,1
False,26,23,3,other,caucasian,False,1.0,1.0,30.0,5.0,15.0,40.0,5.0,5.0,7.0,8.0,7.0,8.0,8.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,10.0,9.0,8.0,8.0,7.0,7.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,-0.26,6.0,15,1,7.0,5.0,True,True,True,1
False,26,24,2,other,'Latino/Hispanic American',False,1.0,1.0,30.0,10.0,20.0,10.0,10.0,20.0,7.0,9.0,8.0,9.0,7.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,5.0,10.0,8.0,8.0,5.0,5.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,-0.01,6.0,15,1,5.0,5.0,True,True,True,1
False,26,25,1,other,caucasian,False,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,7.0,8.0,7.0,7.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,8.0,9.0,9.0,7.0,6.0,5.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,0.42,6.0,15,1,6.0,5.0,True,True,True,1
False,26,30,4,other,caucasian,False,1.0,1.0,35.0,15.0,25.0,10.0,5.0,10.0,8.0,6.0,7.0,8.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,6.0,8.0,9.0,6.0,6.0,6.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,0.21,6.0,15,1,7.0,5.0,True,True,True,1
False,26,27,1,other,caucasian,False,1.0,1.0,33.33,11.11,11.11,11.11,11.11,22.22,7.0,7.0,7.0,7.0,6.0,5.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,6.0,7.0,8.0,7.0,9.0,6.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,0.1,6.0,15,1,7.0,5.0,True,True,False,0
False,26,28,2,other,caucasian,False,1.0,1.0,50.0,0.0,25.0,10.0,0.0,15.0,6.0,6.0,6.0,7.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,8.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,-0.35,6.0,15,1,7.0,6.0,True,True,True,1
False,26,24,2,other,caucasian,False,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,20.0,10.0,20.0,30.0,10.0,10.0,7.0,6.0,10.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,-0.23,6.0,15,1,8.0,5.0,True,True,False,0
True,27,21,6,caucasian,'Asian/Pacific Islander/Asian-American',False,7.0,3.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,9.0,7.0,7.0,6.0,5.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,6.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,0.14,7.0,3,0,7.0,4.0,True,False,True,0
True,27,24,3,caucasian,caucasian,True,7.0,3.0,45.0,5.0,25.0,20.0,0.0,5.0,5.0,7.0,8.0,4.0,6.0,3.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,8.0,7.0,6.0,9.0,7.0,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,0.29,7.0,3,0,7.0,2.0,True,False,False,0
True,27,25,2,caucasian,caucasian,True,7.0,3.0,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,10.0,7.0,8.0,9.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,7.0,8.0,6.0,5.0,8.0,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,-0.24,7.0,3,0,5.0,2.0,True,False,False,0
True,27,23,4,caucasian,caucasian,True,7.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,10.0,8.0,5.0,8.0,7.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,6.0,7.0,8.0,7.0,7.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,-0.18,7.0,3,0,6.0,3.0,True,False,False,0
True,27,21,6,caucasian,caucasian,True,7.0,3.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,8.0,8.0,2.0,2.0,2.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,6.0,8.0,8.0,8.0,7.0,6.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,-0.43,7.0,3,0,6.0,5.0,True,False,False,0
True,27,23,4,caucasian,'Asian/Pacific Islander/Asian-American',False,7.0,3.0,10.0,25.0,20.0,25.0,5.0,15.0,6.0,9.0,7.0,6.0,7.0,6.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,7.0,9.0,8.0,9.0,8.0,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,0.33,7.0,3,0,7.0,4.0,True,False,True,0
True,27,22,5,caucasian,'Asian/Pacific Islander/Asian-American',False,7.0,3.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,8.0,5.0,7.0,4.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,0.19,7.0,3,0,7.0,4.0,True,False,False,0
True,27,25,2,caucasian,caucasian,True,7.0,3.0,9.09,18.18,27.27,18.18,18.18,9.09,5.0,8.0,7.0,4.0,7.0,5.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,8.0,7.0,6.0,6.0,6.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,-0.03,7.0,3,0,7.0,4.0,True,False,True,0
True,27,26,1,caucasian,other,False,7.0,3.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,10.0,9.0,8.0,7.0,6.0,35.0,20.0,20.0,20.0,0.0,5.0,8.0,9.0,7.0,8.0,5.0,6.0,8.0,7.0,8.0,7.0,5.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,0.19,7.0,3,0,6.0,4.0,True,False,True,0
True,22,21,1,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,8.0,7.0,8.0,5.0,6.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,7.0,8.0,10.0,7.0,7.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,0.54,7.0,20,3,8.0,4.0,True,False,True,0
True,22,24,2,caucasian,caucasian,True,1.0,1.0,45.0,5.0,25.0,20.0,0.0,5.0,8.0,5.0,6.0,6.0,9.0,6.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,7.0,6.0,10.0,6.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,0.18,7.0,20,3,8.0,4.0,True,False,False,0
True,22,25,3,caucasian,caucasian,True,1.0,1.0,35.0,10.0,35.0,10.0,10.0,0.0,9.0,7.0,9.0,8.0,9.0,7.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,6.0,7.0,10.0,6.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,-0.14,7.0,20,3,7.0,3.0,True,False,False,0
True,22,23,1,caucasian,caucasian,True,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,7.0,8.0,10.0,7.0,8.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,6.0,5.0,10.0,6.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,-0.18,7.0,20,3,6.0,3.0,True,False,False,0
True,22,21,1,caucasian,caucasian,True,1.0,1.0,20.0,5.0,25.0,25.0,10.0,15.0,8.0,6.0,6.0,5.0,5.0,5.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,6.0,7.0,10.0,7.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,0.0,7.0,20,3,7.0,4.0,True,False,False,0
True,22,23,1,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,6.0,9.0,9.0,6.0,8.0,2.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,6.0,8.0,10.0,6.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,0.37,7.0,20,3,7.0,4.0,True,False,True,0
True,22,22,0,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,15.0,15.0,25.0,20.0,15.0,10.0,6.0,6.0,8.0,4.0,9.0,4.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,7.0,9.0,10.0,6.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,0.21,7.0,20,3,8.0,4.0,True,True,False,0
True,22,25,3,caucasian,caucasian,True,1.0,1.0,9.09,18.18,27.27,18.18,18.18,9.09,8.0,7.0,7.0,9.0,6.0,7.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,10.0,7.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,-0.11,7.0,20,3,9.0,4.0,True,True,True,1
True,22,26,4,caucasian,other,False,1.0,1.0,20.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,0.0,0.0,40.0,0.0,0.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,10.0,7.0,6.0,5.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,0.03,7.0,20,3,8.0,4.0,True,True,True,1
True,25,21,4,caucasian,'Asian/Pacific Islander/Asian-American',False,9.0,2.0,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,4.0,6.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.25,7.0,10,3,7.0,6.0,True,True,False,0
True,25,24,1,caucasian,caucasian,True,9.0,2.0,45.0,5.0,25.0,20.0,0.0,5.0,8.0,7.0,8.0,3.0,6.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,8.0,7.0,5.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.73,7.0,10,3,7.0,5.0,True,True,False,0
True,25,25,0,caucasian,caucasian,True,9.0,2.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,10.0,10.0,7.0,9.0,9.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,-0.3,7.0,10,3,6.0,7.0,True,True,False,0
True,25,23,2,caucasian,caucasian,True,9.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,8.0,4.0,8.0,2.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.37,7.0,10,3,6.0,6.0,True,True,False,0
True,25,21,4,caucasian,caucasian,True,9.0,2.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,6.0,7.0,5.0,7.0,8.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,5.0,8.0,7.0,7.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.06,7.0,10,3,6.0,7.0,True,False,True,0
True,25,23,2,caucasian,'Asian/Pacific Islander/Asian-American',False,9.0,2.0,10.0,25.0,20.0,25.0,5.0,15.0,3.0,7.0,6.0,1.0,1.0,1.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.19,7.0,10,3,6.0,6.0,True,True,False,0
True,25,22,3,caucasian,'Asian/Pacific Islander/Asian-American',False,9.0,2.0,15.0,15.0,25.0,20.0,15.0,10.0,4.0,8.0,7.0,4.0,5.0,4.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.59,7.0,10,3,7.0,7.0,True,True,False,0
True,25,25,0,caucasian,caucasian,True,9.0,2.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,8.0,8.0,5.0,6.0,7.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.28,7.0,10,3,7.0,6.0,True,True,True,1
True,25,26,1,caucasian,other,False,9.0,2.0,20.0,10.0,20.0,30.0,10.0,10.0,8.0,9.0,9.0,7.0,6.0,5.0,50.0,0.0,30.0,10.0,0.0,10.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,2.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,3.0,7.0,8.0,7.0,8.0,6.0,1.0,0.42,7.0,10,3,6.0,5.0,True,True,True,1
True,30,21,9,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,15.0,20.0,20.0,15.0,15.0,15.0,7.0,6.0,7.0,4.0,6.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,3.0,6.0,7.0,5.0,8.0,7.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.34,4.0,2,1,2.0,1.0,True,False,True,0
True,30,24,6,caucasian,caucasian,True,1.0,1.0,45.0,5.0,25.0,20.0,0.0,5.0,7.0,5.0,9.0,6.0,7.0,9.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.6,4.0,2,1,4.0,3.0,True,False,True,0
True,30,25,5,caucasian,caucasian,True,1.0,1.0,35.0,10.0,35.0,10.0,10.0,0.0,8.0,9.0,10.0,7.0,7.0,9.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,6.0,3.0,5.0,4.0,5.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,-0.26,4.0,2,1,2.0,2.0,True,False,False,0
True,30,23,7,caucasian,caucasian,True,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,10.0,10.0,7.0,10.0,5.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,7.0,6.0,3.0,5.0,6.0,5.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.35,4.0,2,1,6.0,4.0,True,True,False,0
True,30,21,9,caucasian,caucasian,True,1.0,1.0,20.0,5.0,25.0,25.0,10.0,15.0,6.0,6.0,8.0,5.0,5.0,6.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,-0.05,4.0,2,1,3.0,3.0,True,False,True,0
True,30,23,7,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,10.0,25.0,20.0,25.0,5.0,15.0,8.0,8.0,8.0,8.0,3.0,4.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,5.0,6.0,8.0,4.0,5.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.47,4.0,2,1,3.0,3.0,True,False,True,0
True,30,22,8,caucasian,'Asian/Pacific Islander/Asian-American',False,1.0,1.0,15.0,15.0,25.0,20.0,15.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,7.0,6.0,5.0,4.0,4.0,3.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.31,4.0,2,1,5.0,4.0,True,False,True,0
True,30,25,5,caucasian,caucasian,True,1.0,1.0,9.09,18.18,27.27,18.18,18.18,9.09,6.0,7.0,8.0,5.0,7.0,7.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,6.0,4.0,7.0,5.0,6.0,4.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.05,4.0,2,1,4.0,4.0,True,False,True,0
True,30,26,4,caucasian,other,False,1.0,1.0,20.0,10.0,20.0,30.0,10.0,10.0,6.0,8.0,9.0,6.0,6.0,6.0,35.0,15.0,25.0,10.0,5.0,10.0,7.0,7.0,6.0,8.0,4.0,8.0,6.0,7.0,8.0,6.0,5.0,8.0,2.0,9.0,7.0,7.0,5.0,4.0,2.0,6.0,4.0,2.0,7.0,9.0,7.0,7.0,2.0,2.0,0.21,4.0,2,1,8.0,4.0,True,True,True,1
True,27,21,6,caucasian,'Asian/Pacific Islander/Asian-American',False,8.0,8.0,15.0,20.0,20.0,15.0,15.0,15.0,4.0,9.0,7.0,6.0,5.0,6.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,6.0,7.0,5.0,6.0,8.0,6.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.5,5.0,2,2,7.0,5.0,True,False,False,0
True,27,24,3,caucasian,caucasian,True,8.0,8.0,45.0,5.0,25.0,20.0,0.0,5.0,5.0,8.0,7.0,5.0,9.0,5.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.07,5.0,2,2,7.0,6.0,True,True,False,0
True,27,25,2,caucasian,caucasian,True,8.0,8.0,35.0,10.0,35.0,10.0,10.0,0.0,7.0,9.0,9.0,8.0,9.0,7.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.29,5.0,2,2,5.0,1.0,True,False,False,0
True,27,23,4,caucasian,caucasian,True,8.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,9.0,9.0,5.0,9.0,7.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,6.0,7.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.15,5.0,2,2,7.0,7.0,True,False,False,0
True,27,21,6,caucasian,caucasian,True,8.0,8.0,20.0,5.0,25.0,25.0,10.0,15.0,5.0,5.0,7.0,6.0,7.0,5.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.07,5.0,2,2,6.0,5.0,True,False,True,0
True,27,23,4,caucasian,'Asian/Pacific Islander/Asian-American',False,8.0,8.0,10.0,25.0,20.0,25.0,5.0,15.0,4.0,8.0,9.0,2.0,8.0,3.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,6.0,7.0,8.0,7.0,8.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.03,5.0,2,2,7.0,6.0,True,False,False,0
True,27,22,5,caucasian,'Asian/Pacific Islander/Asian-American',False,8.0,8.0,15.0,15.0,25.0,20.0,15.0,10.0,5.0,7.0,8.0,5.0,9.0,5.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,8.0,7.0,6.0,7.0,7.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.08,5.0,2,2,7.0,5.0,True,True,False,0
True,27,25,2,caucasian,caucasian,True,8.0,8.0,9.09,18.18,27.27,18.18,18.18,9.09,5.0,6.0,7.0,4.0,5.0,6.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,9.0,8.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.17,5.0,2,2,7.0,5.0,True,True,True,1
True,27,26,1,caucasian,other,False,8.0,8.0,20.0,10.0,20.0,30.0,10.0,10.0,6.0,7.0,8.0,7.0,9.0,6.0,33.33,11.11,11.11,11.11,11.11,22.22,6.0,8.0,6.0,8.0,9.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,9.0,4.0,3.0,4.0,4.0,2.0,6.0,9.0,3.0,9.0,3.0,6.0,2.0,1.0,0.1,5.0,2,2,7.0,5.0,True,False,True,0
